St.no;YEAR;MONTH;DAY;Time;DirectionDeg;Speedmps;TempC;Pptmm;Humidpercen;Snowdepthcm
18700;2015;12;30;22;175;3.7;2.2;0.1;96; 
18700;2015;12;30;23;159;3.1;2.1;0.1;97; 
18700;2015;12;30;24;147;3.2;2.1;0.2;97; 
18700;2015;12;31;1;150;3.6;2;0.2;97; 
18700;2015;12;31;2;158;3.1;1.9;0.3;97; 
18700;2015;12;31;3;150;3.3;1.7;0;95; 
18700;2015;12;31;4;139;2.8;1.4;0;91; 
18700;2015;12;31;5;141;3.2;1.2;0;89; 
18700;2015;12;31;6;124;1.9;1.1;0;88; 
18700;2015;12;31;7;142;2.2;0.5;0;87;.
18700;2015;12;31;8;115;3.1;0.2;0;84; 
18700;2015;12;31;9;136;3.3;0.2;0;79; 
18700;2015;12;31;10;129;3;0.3;0;75; 
18700;2015;12;31;11;118;3.4;0.4;0;74; 
18700;2015;12;31;12;135;4;0.6;0;72; 
18700;2015;12;31;13;123;3.8;1;0;69; 
18700;2015;12;31;14;126;4.4;1.3;0;70; 
18700;2015;12;31;15;127;3.3;1.4;0;71; 
18700;2015;12;31;16;137;3.2;1.7;0;69; 
18700;2015;12;31;17;139;4.4;1.4;0;72; 
18700;2015;12;31;18;146;1.8;0.8;0.1;83; 
18700;2015;12;31;19;73;0.9;0.4;0.2;89; 
18700;2015;12;31;20;75;1.9;0.3;0.2;92; 
18700;2015;12;31;21;36;2.8;0.3;0.3;95; 
18700;2015;12;31;22;51;1.9;0.7;0.1;94; 
18700;2015;12;31;23;65;2.6;1.1;0.1;95; 
18700;2015;12;31;24;58;2.5;1.1;0.1;94; 
18700;2016;1;1;1;45;2.5;1.1;0.3;95; 
18700;2016;1;1;2;34;2.7;1.1;0.6;95; 
18700;2016;1;1;3;33;3;0.9;0.9;96; 
18700;2016;1;1;4;41;2.7;1.2;0.4;96; 
18700;2016;1;1;5;33;2.8;1.1;1;96; 
18700;2016;1;1;6;37;2.9;1.1;1;96; 
18700;2016;1;1;7;32;3;1.3;0.8;96;.
18700;2016;1;1;8;27;2.3;1.5;0;95; 
18700;2016;1;1;9;41;2.5;1.6;0;96; 
18700;2016;1;1;10;39;1.9;1.7;0;96; 
18700;2016;1;1;11;29;3.1;1.6;0;97; 
18700;2016;1;1;12;49;2.8;2;0;96; 
18700;2016;1;1;13;45;1.7;2.2;0;96; 
18700;2016;1;1;14;33;3.2;2;0;96; 
18700;2016;1;1;15;74;2.8;2.4;0;93; 
18700;2016;1;1;16;54;3.3;2.3;0;94; 
18700;2016;1;1;17;64;3.3;2.3;0;93; 
18700;2016;1;1;18;58;3;2.3;0;91; 
18700;2016;1;1;19;46;2.8;2.2;0.4;92; 
18700;2016;1;1;20;45;3;1.7;1.3;94; 
18700;2016;1;1;21;35;3;1.4;0.6;94; 
18700;2016;1;1;22;36;2.8;1.1;1.2;95; 
18700;2016;1;1;23;44;3.1;1.6;0.3;94; 
18700;2016;1;1;24;41;3.1;1.5;0;94; 
18700;2016;1;2;1;41;3;1.4;0.1;92; 
18700;2016;1;2;2;60;4.2;1.3;0;90; 
18700;2016;1;2;3;56;2.9;1.1;0;91; 
18700;2016;1;2;4;64;3.5;1;0;89; 
18700;2016;1;2;5;77;2.9;1.1;0;86; 
18700;2016;1;2;6;105;3.3;1;0;82; 
18700;2016;1;2;7;99;4;0.5;0;82;.
18700;2016;1;2;8;84;6.4;-0.9;0.1;86; 
18700;2016;1;2;9;84;6;-1.6;0;80; 
18700;2016;1;2;10;96;4.5;-2;0;78; 
18700;2016;1;2;11;74;5.2;-2.6;0;80; 
18700;2016;1;2;12;89;4.1;-2.8;0;75; 
18700;2016;1;2;13;97;4.6;-2.8;0;72; 
18700;2016;1;2;14;82;4.4;-3;0;70; 
18700;2016;1;2;15;68;4;-3.4;0;73; 
18700;2016;1;2;16;66;3.4;-3.4;0;75; 
18700;2016;1;2;17;64;3.8;-3.5;0;75; 
18700;2016;1;2;18;65;4.5;-3.7;0;74; 
18700;2016;1;2;19;65;4.4;-4.1;0;74; 
18700;2016;1;2;20;63;3.6;-4.5;0;76; 
18700;2016;1;2;21;61;4.7;-4.8;0;77; 
18700;2016;1;2;22;66;4.7;-5;0;72; 
18700;2016;1;2;23;68;4;-5.3;0;76; 
18700;2016;1;2;24;56;4.1;-5.4;0;76; 
18700;2016;1;3;1;53;3.8;-5.5;0;78; 
18700;2016;1;3;2;52;4.1;-5.6;0;79; 
18700;2016;1;3;3;47;3.6;-5.6;0;79; 
18700;2016;1;3;4;52;4.4;-5.7;0;79; 
18700;2016;1;3;5;47;4.3;-5.7;0;80; 
18700;2016;1;3;6;44;4.6;-5.7;0;80; 
18700;2016;1;3;7;44;4.1;-5.7;0;80;1
18700;2016;1;3;8;35;3.6;-5.8;0;80; 
18700;2016;1;3;9;34;3.3;-5.8;0;80; 
18700;2016;1;3;10;51;3.8;-5.7;0;80; 
18700;2016;1;3;11;47;3.8;-5.7;0;80; 
18700;2016;1;3;12;45;3.4;-5.5;0;79; 
18700;2016;1;3;13;45;3;-5.5;0;79; 
18700;2016;1;3;14;49;2.7;-5.5;0;78; 
18700;2016;1;3;15;36;3.3;-5.7;0;80; 
18700;2016;1;3;16;52;2.7;-6;0;79; 
18700;2016;1;3;17;30;1.9;-6.1;0;79; 
18700;2016;1;3;18;31;2.9;-6.2;0;78; 
18700;2016;1;3;19;25;1.9;-6.3;0;78; 
18700;2016;1;3;20;57;3.5;-6.4;0;77; 
18700;2016;1;3;21;39;2.6;-6.5;0;78; 
18700;2016;1;3;22;29;4.1;-6.9;0;81; 
18700;2016;1;3;23;36;3.4;-6.9;0;80; 
18700;2016;1;3;24;36;3.1;-6.9;0;81; 
18700;2016;1;4;1;25;4.3;-7;0;81; 
18700;2016;1;4;2;34;3.4;-7.1;0;81; 
18700;2016;1;4;3;25;3.3;-7.2;0;81; 
18700;2016;1;4;4;31;2.9;-7.2;0;82; 
18700;2016;1;4;5;27;3.1;-7.3;0;81; 
18700;2016;1;4;6;37;3.5;-7.1;0;80; 
18700;2016;1;4;7;37;3.1;-7.2;0;80;4
18700;2016;1;4;8;42;3;-6.9;0;78; 
18700;2016;1;4;9;33;2.6;-7;0;78; 
18700;2016;1;4;10;38;2.3;-7.1;0;78; 
18700;2016;1;4;11;18;2.5;-7.2;0;79; 
18700;2016;1;4;12;28;1.8;-7;0;78; 
18700;2016;1;4;13;34;2.5;-7;0;76; 
18700;2016;1;4;14;47;3.4;-7;0;74; 
18700;2016;1;4;15;49;1.9;-7.1;0;74; 
18700;2016;1;4;16;48;2.1;-7.3;0;74; 
18700;2016;1;4;17;55;2.6;-7.4;0;72; 
18700;2016;1;4;18;37;3.6;-7.7;0;73; 
18700;2016;1;4;19;42;3.5;-7.8;0;71; 
18700;2016;1;4;20;15;1.5;-7.7;0;70; 
18700;2016;1;4;21;32;6.1;-7.7;0;66; 
18700;2016;1;4;22;19;3.9;-8.3;0;71; 
18700;2016;1;4;23;25;4.4;-8.3;0;70; 
18700;2016;1;4;24;20;4.4;-8.3;0;71; 
18700;2016;1;5;1;30;4.1;-8.3;0;69; 
18700;2016;1;5;2;39;4;-8.3;0;68; 
18700;2016;1;5;3;38;3.6;-8.1;0;68; 
18700;2016;1;5;4;21;3.2;-8.2;0;68; 
18700;2016;1;5;5;25;3.8;-8;0;66; 
18700;2016;1;5;6;23;3.3;-8.1;0;68; 
18700;2016;1;5;7;35;3.9;-7.8;0;67;1
18700;2016;1;5;8;29;4.8;-7.6;0;66; 
18700;2016;1;5;9;29;4.8;-7.4;0;66; 
18700;2016;1;5;10;17;5.3;-7.2;0;66; 
18700;2016;1;5;11;21;2.5;-6.8;0;64; 
18700;2016;1;5;12;17;3.9;-6.8;0;64; 
18700;2016;1;5;13;14;2.1;-6.6;0;64; 
18700;2016;1;5;14;38;2.7;-6.5;0;65; 
18700;2016;1;5;15;31;4.2;-6.7;0;67; 
18700;2016;1;5;16;17;2.3;-7.3;0;71; 
18700;2016;1;5;17;2;2.2;-7.3;0;73; 
18700;2016;1;5;18;18;1.8;-7.2;0;73; 
18700;2016;1;5;19;2;1.7;-7.4;0;72; 
18700;2016;1;5;20;17;1.3;-8;0;75; 
18700;2016;1;5;21;35;2;-9.1;0;81; 
18700;2016;1;5;22;26;2.3;-8.3;0;78; 
18700;2016;1;5;23;51;2.8;-8.4;0;75; 
18700;2016;1;5;24;52;1.6;-9;0;78; 
18700;2016;1;6;1;38;1.8;-9.9;0;84; 
18700;2016;1;6;2;33;2.5;-10;0;80; 
18700;2016;1;6;3;38;3;-11;0;80; 
18700;2016;1;6;4;32;2.5;-11.3;0;80; 
18700;2016;1;6;5;32;2.6;-11.6;0;83; 
18700;2016;1;6;6;38;3.3;-11.4;0;81; 
18700;2016;1;6;7;54;1.3;-11.9;0;83;1
18700;2016;1;6;8;29;3;-11.8;0;81; 
18700;2016;1;6;9;34;2.9;-12;0;84; 
18700;2016;1;6;10;36;4.4;-11.3;0;81; 
18700;2016;1;6;11;43;1.9;-10.6;0;80; 
18700;2016;1;6;12;24;2.2;-10.1;0;81; 
18700;2016;1;6;13;35;3;-10;0;77; 
18700;2016;1;6;14;52;2.8;-10.2;0;76; 
18700;2016;1;6;15;43;3.3;-10.5;0;78; 
18700;2016;1;6;16;32;2.8;-11.2;0;77; 
18700;2016;1;6;17;29;3;-11.8;0;81; 
18700;2016;1;6;18;43;3.1;-11.9;0;81; 
18700;2016;1;6;19;38;2.3;-12.4;0;82; 
18700;2016;1;6;20;31;2.8;-12.5;0;82; 
18700;2016;1;6;21;46;3;-12.8;0;79; 
18700;2016;1;6;22;37;2.6;-13;0;80; 
18700;2016;1;6;23;29;2.3;-12.7;0;81; 
18700;2016;1;6;24;40;2;-12.8;0;81; 
18700;2016;1;7;1;36;3.1;-12.8;0;81; 
18700;2016;1;7;2;45;3.1;-12.1;0;80; 
18700;2016;1;7;3;47;3.2;-12;0;81; 
18700;2016;1;7;4;48;2.3;-12.1;0;79; 
18700;2016;1;7;5;27;3.1;-12.3;0;78; 
18700;2016;1;7;6;38;3;-12.4;0;77; 
18700;2016;1;7;7;29;2.7;-12.6;0;78;.
18700;2016;1;7;8;24;3.2;-13;0;77; 
18700;2016;1;7;9;34;3.2;-12.9;0;77; 
18700;2016;1;7;10;39;3.1;-12.8;0;77; 
18700;2016;1;7;11;38;2.7;-12.7;0;77; 
18700;2016;1;7;12;33;3.6;-12.2;0;76; 
18700;2016;1;7;13;26;4.2;-11.6;0;74; 
18700;2016;1;7;14;29;4.1;-12;0;74; 
18700;2016;1;7;15;40;4.7;-12.5;0;76; 
18700;2016;1;7;16;35;4.8;-12.3;0;77; 
18700;2016;1;7;17;32;3.7;-12;0;77; 
18700;2016;1;7;18;30;4;-11.8;0.1;80; 
18700;2016;1;7;19;34;2.8;-11.3;0.1;78; 
18700;2016;1;7;20;26;2.5;-10.9;0.1;79; 
18700;2016;1;7;21;23;3.9;-10.7;0;79; 
18700;2016;1;7;22;34;2.9;-10.3;0.1;79; 
18700;2016;1;7;23;35;4.1;-10.3;0.1;79; 
18700;2016;1;7;24;37;4.2;-10.4;0.2;82; 
18700;2016;1;8;1;31;5.4;-10.3;0.2;80; 
18700;2016;1;8;2;36;4.6;-10.2;0.2;83; 
18700;2016;1;8;3;31;4.4;-10.1;0.1;81; 
18700;2016;1;8;4;39;3.5;-10.1;0;79; 
18700;2016;1;8;5;34;3.6;-10;0;80; 
18700;2016;1;8;6;37;4.3;-9.8;0;79; 
18700;2016;1;8;7;33;4.7;-9.4;0;77;9
18700;2016;1;8;8;36;3.8;-9.2;0;77; 
18700;2016;1;8;9;26;4.7;-9;0;77; 
18700;2016;1;8;10;27;3.9;-8.6;0;78; 
18700;2016;1;8;11;20;5.4;-8.4;0;79; 
18700;2016;1;8;12;23;4.8;-7.8;0;78; 
18700;2016;1;8;13;21;4.9;-7.9;0;78; 
18700;2016;1;8;14;30;5.7;-8.1;0;77; 
18700;2016;1;8;15;29;5.1;-8.1;0;78; 
18700;2016;1;8;16;28;5.7;-8.1;0;78; 
18700;2016;1;8;17;29;7.2;-8.5;0;78; 
18700;2016;1;8;18;25;5.4;-8.7;0;78; 
18700;2016;1;8;19;23;4.7;-8.5;0;78; 
18700;2016;1;8;20;34;4.9;-8.3;0;76; 
18700;2016;1;8;21;28;5.3;-8.3;0;76; 
18700;2016;1;8;22;32;5.2;-8.4;0;76; 
18700;2016;1;8;23;26;5.5;-8.6;0;76; 
18700;2016;1;8;24;26;4.8;-8.6;0;77; 
18700;2016;1;9;1;28;5.4;-8.7;0;77; 
18700;2016;1;9;2;26;5.1;-8.4;0;78; 
18700;2016;1;9;3;28;5.5;-8.5;0;78; 
18700;2016;1;9;4;23;4.7;-8.7;0;79; 
18700;2016;1;9;5;23;5.2;-8.8;0;79; 
18700;2016;1;9;6;17;4.8;-8.8;0;79; 
18700;2016;1;9;7;20;5.5;-9;0;79;7
18700;2016;1;9;8;24;5.3;-9.1;0;78; 
18700;2016;1;9;9;29;5.9;-9.2;0;78; 
18700;2016;1;9;10;32;4.7;-9.2;0;79; 
18700;2016;1;9;11;33;5.4;-9.2;0;78; 
18700;2016;1;9;12;24;4.9;-9;0;77; 
18700;2016;1;9;13;25;4.4;-8.8;0;77; 
18700;2016;1;9;14;29;3.7;-8.8;0;77; 
18700;2016;1;9;15;23;3.8;-8.7;0;76; 
18700;2016;1;9;16;26;4;-8.9;0;78; 
18700;2016;1;9;17;27;4.5;-9.1;0;78; 
18700;2016;1;9;18;28;5.9;-9.1;0;77; 
18700;2016;1;9;19;19;5.1;-9.3;0.1;78; 
18700;2016;1;9;20;23;6;-9.3;0;77; 
18700;2016;1;9;21;36;5;-9.2;0;76; 
18700;2016;1;9;22;30;4.7;-9.4;0.1;80; 
18700;2016;1;9;23;49;4.5;-9;0.1;78; 
18700;2016;1;9;24;28;5.3;-8.9;0.1;76; 
18700;2016;1;10;1;30;7.2;-8.4;0;75; 
18700;2016;1;10;2;20;7.5;-8.8;0.4;80; 
18700;2016;1;10;3;34;6.5;-8.6;0.4;81; 
18700;2016;1;10;4;31;5.5;-8.3;0.3;81; 
18700;2016;1;10;5;24;6.3;-8.3;1;87; 
18700;2016;1;10;6;25;7.7;-8.2;1.6;86; 
18700;2016;1;10;7;25;7.5;-7.7;0.2;80;10
18700;2016;1;10;8;24;6.7;-7.4;0.3;80; 
18700;2016;1;10;9;24;6.8;-7.2;0.1;83; 
18700;2016;1;10;10;34;6;-7.1;0.7;85; 
18700;2016;1;10;11;37;5.7;-6.9;1.5;87; 
18700;2016;1;10;12;35;5.9;-6.5;1.2;86; 
18700;2016;1;10;13;31;6.3;-6.2;1;86; 
18700;2016;1;10;14;32;6.1;-5.6;0.2;83; 
18700;2016;1;10;15;29;6.5;-5.3;0.3;85; 
18700;2016;1;10;16;36;5.2;-4.3;0.1;84; 
18700;2016;1;10;17;22;5.9;-4.5;0.1;86; 
18700;2016;1;10;18;34;6.1;-3;0.1;84; 
18700;2016;1;10;19;34;6.3;-2.7;0.1;83; 
18700;2016;1;10;20;24;5.4;-2.4;0.1;86; 
18700;2016;1;10;21;18;5.4;-2.4;0.2;87; 
18700;2016;1;10;22;22;5.5;-1.9;0.1;85; 
18700;2016;1;10;23;22;4.6;-1.5;0;85; 
18700;2016;1;10;24;28;5;-1.1;0.1;86; 
18700;2016;1;11;1;34;4.4;-1.1;0.1;86; 
18700;2016;1;11;2;20;5;-1.4;0.5;90; 
18700;2016;1;11;3;21;6.5;-1.5;0.7;90; 
18700;2016;1;11;4;21;6.6;-1.2;0.3;87; 
18700;2016;1;11;5;23;5.6;-1.2;0.2;87; 
18700;2016;1;11;6;23;5.9;-1.4;0.3;88; 
18700;2016;1;11;7;24;5.7;-1.4;0.3;88;16
18700;2016;1;11;8;24;5.7;-1.4;0.3;87; 
18700;2016;1;11;9;18;5.7;-1.5;0.2;87; 
18700;2016;1;11;10;21;6;-1.3;0.2;85; 
18700;2016;1;11;11;22;5.6;-1.3;0.2;85; 
18700;2016;1;11;12;21;5.6;-1.1;0.1;83; 
18700;2016;1;11;13;23;5;-1;0;82; 
18700;2016;1;11;14;25;5;-1;0.1;82; 
18700;2016;1;11;15;22;4.7;-1.1;0;81; 
18700;2016;1;11;16;20;3.9;-1.3;0;83; 
18700;2016;1;11;17;19;4.1;-1.4;0;85; 
18700;2016;1;11;18;12;3.6;-1.4;0;84; 
18700;2016;1;11;19;8;4.2;-1.3;0;81; 
18700;2016;1;11;20;12;3.7;-1.3;0;80; 
18700;2016;1;11;21;14;3.1;-1.3;0;81; 
18700;2016;1;11;22;9;4.1;-1.4;0;81; 
18700;2016;1;11;23;16;3.5;-1.5;0;80; 
18700;2016;1;11;24;19;4.7;-1.5;0;78; 
18700;2016;1;12;1;30;4;-1.9;0;78; 
18700;2016;1;12;2;29;3.4;-2;0;78; 
18700;2016;1;12;3;23;4.8;-2.1;0;77; 
18700;2016;1;12;4;25;2.7;-2.1;0;76; 
18700;2016;1;12;5;25;3.6;-2.4;0;77; 
18700;2016;1;12;6;18;2.7;-2.4;0;75; 
18700;2016;1;12;7;31;2.1;-2.5;0;76;16
18700;2016;1;12;8;43;2.2;-2.6;0;77; 
18700;2016;1;12;9;29;3.4;-2.7;0;75; 
18700;2016;1;12;10;24;3.9;-2.9;0;74; 
18700;2016;1;12;11;26;4.6;-2.9;0;75; 
18700;2016;1;12;12;28;4;-2.8;0;75; 
18700;2016;1;12;13;20;2.5;-2.7;0;76; 
18700;2016;1;12;14;25;3.7;-2.8;0;76; 
18700;2016;1;12;15;24;5.9;-3.1;0;77; 
18700;2016;1;12;16;20;6.4;-3.3;0;77; 
18700;2016;1;12;17;24;6;-3.5;0;77; 
18700;2016;1;12;18;28;5.7;-3.7;0;77; 
18700;2016;1;12;19;24;5.8;-3.8;0;77; 
18700;2016;1;12;20;24;4.9;-3.9;0;78; 
18700;2016;1;12;21;22;5.1;-4.1;0;78; 
18700;2016;1;12;22;24;5;-4.4;0.1;81; 
18700;2016;1;12;23;24;5.4;-4.6;0.1;79; 
18700;2016;1;12;24;28;4.8;-4.9;0.1;80; 
18700;2016;1;13;1;25;5.1;-5.3;0.2;83; 
18700;2016;1;13;2;29;5.1;-5.4;0.1;77; 
18700;2016;1;13;3;30;4.4;-5.7;0.1;81; 
18700;2016;1;13;4;27;4.7;-5.6;0.1;77; 
18700;2016;1;13;5;27;2.3;-5.5;0;76; 
18700;2016;1;13;6;29;3.1;-5.4;0;74; 
18700;2016;1;13;7;6;2.7;-5.5;0;76;15
18700;2016;1;13;8;18;3.3;-5.2;0;74; 
18700;2016;1;13;9;29;3.7;-5.4;0;74; 
18700;2016;1;13;10;26;3.4;-5.4;0;74; 
18700;2016;1;13;11;32;3.9;-5.5;0;72; 
18700;2016;1;13;12;32;5.1;-5.7;0;70; 
18700;2016;1;13;13;26;4.4;-6;0;70; 
18700;2016;1;13;14;40;2.7;-6.1;0;70; 
18700;2016;1;13;15;40;3.7;-6.5;0;70; 
18700;2016;1;13;16;43;2.9;-7.6;0;72; 
18700;2016;1;13;17;8;1.5;-8.4;0;75; 
18700;2016;1;13;18;23;2.1;-10.2;0;82; 
18700;2016;1;13;19;41;2.6;-10.1;0;80; 
18700;2016;1;13;20;29;3.3;-10.1;0;78; 
18700;2016;1;13;21;29;2.7;-11;0;79; 
18700;2016;1;13;22;27;4.2;-10.7;0;76; 
18700;2016;1;13;23;30;3.2;-11.2;0;75; 
18700;2016;1;13;24;31;2.2;-11.9;0;77; 
18700;2016;1;14;1;30;1.6;-13.2;0;82; 
18700;2016;1;14;2;44;1.9;-13.2;0;79; 
18700;2016;1;14;3;34;1.9;-13.8;0;81; 
18700;2016;1;14;4;33;2.2;-13.6;0;82; 
18700;2016;1;14;5;19;2;-13.4;0;81; 
18700;2016;1;14;6;44;1.7;-11.4;0;74; 
18700;2016;1;14;7;44;1;-12.1;0;76;15
18700;2016;1;14;8;109;0.3;-12.2;0;79; 
18700;2016;1;14;9;47;0.7;-12;0;78; 
18700;2016;1;14;10;42;1.1;-12.3;0;79; 
18700;2016;1;14;11;38;1.2;-11.7;0;77; 
18700;2016;1;14;12;68;1.7;-10.3;0;70; 
18700;2016;1;14;13;16;2;-8.8;0;64; 
18700;2016;1;14;14;150;1;-9.2;0;70; 
18700;2016;1;14;15;150;0.8;-10;0;74; 
18700;2016;1;14;16;37;0.4;-11;0;79; 
18700;2016;1;14;17;34;2.5;-11.8;0;81; 
18700;2016;1;14;18;26;2.7;-12;0;80; 
18700;2016;1;14;19;25;2.6;-12.4;0;80; 
18700;2016;1;14;20;336;0.6;-13.3;0;83; 
18700;2016;1;14;21;32;2.3;-13.5;0;83; 
18700;2016;1;14;22;8;0.7;-14.4;0;83; 
18700;2016;1;14;23;32;1.8;-14.4;0;84; 
18700;2016;1;14;24;6;0.3;-15.1;0;85; 
18700;2016;1;15;1;24;2.6;-14.5;0;80; 
18700;2016;1;15;2;38;1.9;-14.6;0;79; 
18700;2016;1;15;3;32;1.9;-15.1;0;81; 
18700;2016;1;15;4;40;1.7;-15.8;0;81; 
18700;2016;1;15;5;41;2.8;-15.3;0;80; 
18700;2016;1;15;6;33;0.6;-16.2;0;82; 
18700;2016;1;15;7;50;2.8;-15.7;0;80;14
18700;2016;1;15;8;219;1.2;-16;0;83; 
18700;2016;1;15;9;51;1.8;-15.6;0;83; 
18700;2016;1;15;10;44;0.7;-14.8;0;80; 
18700;2016;1;15;11;63;1.1;-12.6;0;76; 
18700;2016;1;15;12;83;0.9;-11;0;71; 
18700;2016;1;15;13;107;1.2;-11.3;0;71; 
18700;2016;1;15;14;90;1.2;-10.7;0;71; 
18700;2016;1;15;15;23;2.2;-11.1;0;75; 
18700;2016;1;15;16;47;2.6;-10.6;0;76; 
18700;2016;1;15;17;355;0.7;-10.9;0;75; 
18700;2016;1;15;18;341;0.7;-10.7;0;77; 
18700;2016;1;15;19;40;2.6;-9.8;0;73; 
18700;2016;1;15;20;353;1.5;-9.5;0;74; 
18700;2016;1;15;21;31;2.1;-9.4;0.1;79; 
18700;2016;1;15;22;42;1.9;-9.3;0.4;85; 
18700;2016;1;15;23;26;2.9;-9;0.6;85; 
18700;2016;1;15;24;49;1.7;-8.8;0.5;86; 
18700;2016;1;16;1;36;2.1;-8.3;0.2;82; 
18700;2016;1;16;2;47;1.7;-8.2;0.3;86; 
18700;2016;1;16;3;49;1.9;-8.1;0.2;84; 
18700;2016;1;16;4;41;2.1;-7.7;0;78; 
18700;2016;1;16;5;72;0.7;-7.7;0;78; 
18700;2016;1;16;6;24;1.2;-7.3;0;74; 
18700;2016;1;16;7;49;0.9;-7.4;0;73;18
18700;2016;1;16;8;55;1.8;-7.5;0;73; 
18700;2016;1;16;9;302;0.4;-8.5;0;86; 
18700;2016;1;16;10;60;1.1;-9;0;85; 
18700;2016;1;16;11;53;0.3;-9.4;0;85; 
18700;2016;1;16;12;1;1;-8.8;0;83; 
18700;2016;1;16;13;230;1.2;-7.4;0;78; 
18700;2016;1;16;14;64;0.5;-7.8;0;74; 
18700;2016;1;16;15;230;0.7;-8.6;0;78; 
18700;2016;1;16;16;38;1;-9.8;0;81; 
18700;2016;1;16;17;17;0.7;-11.5;0;88; 
18700;2016;1;16;18;169;0.5;-11.6;0;87; 
18700;2016;1;16;19;310;0.7;-12.2;0;86; 
18700;2016;1;16;20;353;0.4;-12.6;0;87; 
18700;2016;1;16;21;10;0.6;-12.3;0;87; 
18700;2016;1;16;22;257;0.9;-11.4;0;87; 
18700;2016;1;16;23;79;1.3;-12.2;0;88; 
18700;2016;1;16;24;360;1.6;-11.9;0;84; 
18700;2016;1;17;1;199;0.9;-11.4;0;86; 
18700;2016;1;17;2;11;0.4;-11.9;0;90; 
18700;2016;1;17;3;184;1;-12.1;0;90; 
18700;2016;1;17;4;309;0.8;-12.1;0;89; 
18700;2016;1;17;5;229;0.9;-13;0;89; 
18700;2016;1;17;6;43;1.1;-13;0;90; 
18700;2016;1;17;7;157;0.8;-13.9;0;88;18
18700;2016;1;17;8;22;0.6;-13.6;0;88; 
18700;2016;1;17;9;38;0.5;-14.3;0;87; 
18700;2016;1;17;10;71;1.2;-13.1;0;87; 
18700;2016;1;17;11;60;0.4;-10.4;0;89; 
18700;2016;1;17;12;131;0.6;-9.2;0;84; 
18700;2016;1;17;13;124;0.7;-7.9;0;82; 
18700;2016;1;17;14;343;0.2;-7.9;0;83; 
18700;2016;1;17;15;226;0.8;-8.5;0;83; 
18700;2016;1;17;16;223;1.1;-9.8;0;84; 
18700;2016;1;17;17;8;0.9;-11.9;0;87; 
18700;2016;1;17;18;27;1.3;-12.4;0;87; 
18700;2016;1;17;19;25;0.8;-13.1;0;86; 
18700;2016;1;17;20;52;1.2;-12.5;0;89; 
18700;2016;1;17;21;120;0.6;-14.2;0;86; 
18700;2016;1;17;22;339;0.6;-12.2;0;88; 
18700;2016;1;17;23;173;0.7;-11;0;93; 
18700;2016;1;17;24;278;1.2;-11.7;0;91; 
18700;2016;1;18;1;7;2.3;-11.9;0;91; 
18700;2016;1;18;2;59;1.8;-12.7;0;90; 
18700;2016;1;18;3;1;0.9;-12.2;0;90; 
18700;2016;1;18;4;71;0.4;-12.3;0;90; 
18700;2016;1;18;5;359;0.8;-12.1;0;90; 
18700;2016;1;18;6;18;1.4;-12;0;92; 
18700;2016;1;18;7;358;0.4;-12;0;90;16
18700;2016;1;18;8;353;0.4;-11.5;0;90; 
18700;2016;1;18;9;283;0.4;-10.8;0;90; 
18700;2016;1;18;10;241;0.7;-10.4;0;91; 
18700;2016;1;18;11;284;0.6;-9.9;0;91; 
18700;2016;1;18;12;239;1.4;-9.5;0;92; 
18700;2016;1;18;13;229;1.5;-9.4;0;92; 
18700;2016;1;18;14;238;0.9;-9;0;92; 
18700;2016;1;18;15;357;1;-8.8;0;92; 
18700;2016;1;18;16;27;1.5;-9.1;0;91; 
18700;2016;1;18;17;23;2.4;-10;0;90; 
18700;2016;1;18;18;8;1.2;-10.9;0;90; 
18700;2016;1;18;19;22;1.5;-10.9;0;90; 
18700;2016;1;18;20;341;0.3;-11.5;0;90; 
18700;2016;1;18;21;27;0.4;-12.5;0;89; 
18700;2016;1;18;22;26;0.9;-12.9;0;88; 
18700;2016;1;18;23;245;1.1;-13.2;0;89; 
18700;2016;1;18;24;37;2.1;-12.7;0;90; 
18700;2016;1;19;1;16;1.2;-12.8;0;90; 
18700;2016;1;19;2;22;1.3;-12.5;0;90; 
18700;2016;1;19;3;297;0.5;-13;0;89; 
18700;2016;1;19;4;4;0.5;-13.2;0;88; 
18700;2016;1;19;5;110;0.4;-13;0;90; 
18700;2016;1;19;6;359;0.2;-13.5;0;88; 
18700;2016;1;19;7;47;0.3;-13;0;89;16
18700;2016;1;19;8;47;0.8;-12.7;0;89; 
18700;2016;1;19;9;359;0.3;-13.4;0;88; 
18700;2016;1;19;10;1;0.1;-12.7;0;89; 
18700;2016;1;19;11;48;0.5;-10.4;0;88; 
18700;2016;1;19;12;58;1.2;-9.5;0;85; 
18700;2016;1;19;13;62;0.4;-8.6;0;85; 
18700;2016;1;19;14;76;1.1;-8.2;0;83; 
18700;2016;1;19;15;276;0.5;-9;0;87; 
18700;2016;1;19;16;223;1;-9.3;0;88; 
18700;2016;1;19;17;28;0.3;-9.5;0;89; 
18700;2016;1;19;18;32;1.3;-9.6;0;88; 
18700;2016;1;19;19;41;1.1;-9.7;0;88; 
18700;2016;1;19;20;49;0.6;-9.7;0;86; 
18700;2016;1;19;21;36;1.7;-10.9;0;87; 
18700;2016;1;19;22;85;1.1;-11.3;0;88; 
18700;2016;1;19;23;329;0.3;-12.3;0;87; 
18700;2016;1;19;24;60;1.4;-12.1;0;88; 
